编号,店名,address,维度,经度,分区,分类,电话
264232,HELLO,江汉路1515号龙湖滨江天街F2,30.20304266,120.2002343,杭州市;滨江区,购物;服饰鞋包, 
264268,bagatt,江汉路1515号龙湖滨江天街F1,30.20336249,120.200134,杭州市;滨江区,购物;服饰鞋包, 
264277,斑斓生活烘焙教室,江汉路1515号龙湖滨江天街F5,30.20342227,120.1999836,杭州市;滨江区,教育学校;培训, 
264286,LEDIES,江汉路1515号龙湖滨江天街F3,30.2033197,120.1982693,杭州市;滨江区,购物;服饰鞋包, 
264322,喉咙甲黄金宝,江汉路1515号龙湖滨江天街B1,30.20444236,120.2000838,杭州市;滨江区,美食;中餐厅, 
265186,很爱咖啡,南环路3730,30.18129025,120.1533019,杭州市;滨江区,休闲娱乐;咖啡厅,0571-86717717
265276,爱上租网络科技有限公司,浦沿街道江南大道3880号华荣时代大厦405室,30.18683505,120.1560695,杭州市;滨江区,公司企业;公司企业, 
265357,杭州卫本药业有限公司,滨安路1180号1幢1号楼2层2101号,30.18862099,120.1753567,杭州市;滨江区,公司企业;公司企业,0571-56663292
265429,杭州联庄实业投资公司,江南大道4264知本大厦A2,30.18621287,120.1492698,杭州市;滨江区,银行金融;其它银行金融,0571-87172689
265510,久本投资,江南大道4288号东冠创业大厦7层,30.18681039,120.1478658,杭州市;滨江区,银行金融;财务公司, 
265546,乐投资本管理,江南大道3850号创新大厦7楼,30.18588618,120.1566613,杭州市;滨江区,公司企业;公司企业, 
265591,上海隧道工程有限公司,江南大道知本大厦4264号,30.18614304,120.1493701,杭州市;滨江区,公司企业;公司企业, 
265627,杭州威拓钓友俱乐部,江南大道4278知本大厦A2幢3楼,30.18619255,120.1490893,杭州市;滨江区,机构团体;社会团体, 
265663,联庄三区71号楼,浦沿滨盛路知本大厦北50米,30.18720126,120.1483772,杭州市;滨江区,建筑房产;房产小区附属, 
265681,博奕棋牌室,江南大道4260号知本大厦B座二楼,30.18614304,120.1493701,杭州市;滨江区,运动健身;游戏棋牌, 
265690,联庄三区64号楼,浦沿南环路知本大厦西北,30.18695119,120.1483271,杭州市;滨江区,建筑房产;住宅小区, 
265816,SOME COFFEE BAR,宝龙广场,30.19018916,120.163742,杭州市;滨江区,休闲娱乐;咖啡厅, 
266059,星光咖啡(星光百货店),泰安路9号星光百货1楼06号,30.20949067,120.2061781,杭州市;滨江区,休闲娱乐;咖啡厅,15868115798
266077,凡咖咖啡,浦沿街道西浦路1503号滨科大厦1713室,30.17665274,120.1298792,杭州市;滨江区,休闲娱乐;咖啡厅,18106568571
266563,芒塔星咖啡,聚光中心(智慧e谷西南200米),30.20981272,120.2163799,杭州市;滨江区,休闲娱乐;咖啡厅, 
266572,M+金融创业主题咖啡,江南大道3900号,30.18532389,120.1553977,杭州市;滨江区,休闲娱乐;咖啡厅,0571-87987837
266761,丰巢,江虹路1750号信雅达国际创意中心1幢1楼,30.21075184,120.1935263,杭州市;滨江区,生活服务;邮局速递, 
266797,丰巢,博邑郡(长江路西),30.18310844,120.1848447,杭州市;滨江区,生活服务;邮局速递, 
267013,丰巢,江陵路601号,30.19146991,120.2129545,杭州市;滨江区,生活服务;邮局速递, 
267058,丰巢,龙禧福朋喜来登酒店,30.18196438,120.144226,杭州市;滨江区,生活服务;邮局速递, 
267085,丰巢,滨康路101号,30.18339595,120.2183659,杭州市;滨江区,生活服务;邮局速递, 
267238,丰巢快递柜,江滨花园13幢自行车库丰巢快递柜,30.18932306,120.1550363,杭州市;滨江区,生活服务;邮局速递, 
267247,丰巢快递柜,高新后勤服务中心(三)大门口右侧丰巢快递柜,30.18215772,120.1462015,杭州市;滨江区,生活服务;邮局速递, 
267301,丰巢快递柜,明豪大厦负一楼电梯等候厅旁,30.21320688,120.2035516,杭州市;滨江区,生活服务;邮局速递, 
267409,丰巢快递柜,海威大厦一楼货梯通道(超市对面)1号机,30.18329565,120.2180553,杭州市;滨江区,生活服务;邮局速递, 
267544,丰巢快递柜,滨江地税负一层车库丰巢快递柜,30.20695557,120.2023792,杭州市;滨江区,生活服务;邮局速递, 
267616,丰巢快递柜,仁苑小区北门口2号柜,30.19426755,120.1736411,杭州市;滨江区,生活服务;邮局速递, 
267733,丰巢快递柜,江虹国际创意园6号楼东大厅丰巢智能柜,30.1935291,120.1975683,杭州市;滨江区,生活服务;邮局速递, 
267751,恒大城市之光9号楼,嘉凯城云上(滨文路南),30.17416738,120.1785071,杭州市;滨江区,建筑房产;房产小区附属, 
267832,大通冰室,星光百货(政府西南),30.20948989,120.2055967,杭州市;滨江区,美食;冷饮店, 
267967,杭州维王车通汽车修理有限公司NO.005,青年路连园商铺72号,30.19168546,120.218225,杭州市;滨江区,汽车;汽车养护,0571-86767993
268381,七彩虹网咖,滨文路垃圾街杨家墩综合大楼3层,30.17282542,120.1504242,杭州市;滨江区,休闲娱乐;网吧,15658029057
268444,银色港湾公寓10幢,伟业路481号,30.18863708,120.1517066,杭州市;滨江区,建筑房产;住宅小区, 
269029,KR国际现代灯智睿照明,江南大道1090号灯天下1层H105,30.197633,120.1878319,杭州市;滨江区,购物;家具家居建材, 
269083,贵夫人美颜纤体养生(星光广场店),江南大道228号星光国际广场二期4层,30.20951818,120.2043438,杭州市;滨江区,生活服务;美容美发, 
269092,玩彩坊美甲(星光国际店),江南大道228号星光国际广场3号楼1501室,30.21073745,120.2038625,杭州市;滨江区,生活服务;美容美发,0571-88959976
269110,N+奈美(滨江店),星光国际广场4幢(星飞路西),30.21134785,120.2041732,杭州市;滨江区,生活服务;美容美发,13738091199
269155,香港乐肤皮肤修复中心(星光店),丹枫路1075号雪峰银座2005室,30.20991667,120.2032712,杭州市;滨江区,生活服务;美容美发,0571-87152125
269209,BeautyUp皮肤年轻工作站(星光大道店),滨盛路1766号星光大道2期4楼L431号,30.21310523,120.2023787,杭州市;滨江区,生活服务;美容美发, 
269227,古特造型工作室,江汉路1786号钱龙大厦1413室(星光大道2期向西500米),30.21001876,120.1978878,杭州市;滨江区,生活服务;美容美发,15057196889; 18557531889
269281,浙江E邮星光国际公馆2号站,江南大道228号,30.21075698,120.2035217,杭州市;滨江区,生活服务;邮局速递, 
269299,RX半永久私人形象定制,滨盛路江汉路交叉口钱龙大厦715室(星光大道),30.21026879,120.1979178,杭州市;滨江区,生活服务;美容美发,18268165061
269713,杭州博纳摄影器材有限公司-西门,向南路东50米,30.16451191,120.1753587,杭州市;滨江区,基础设施;门/出入口, 
269722,杭州奥体博览中心主体育场-西南门,飞虹路杭州奥体博览城省水电新村二区,30.23117599,120.2211772,杭州市;滨江区,基础设施;门/出入口, 
270316,名九至生活美容馆,闻涛路217号滨江乐缤纷世贸中心内,30.19616934,120.1639822,杭州市;滨江区,生活服务;美容美发,0571-87925389
270631,星光韩国时尚馆,泰安路9号,30.20923972,120.2054564,杭州市;滨江区,购物;化妆品, 
270937,拾禾影像、造型,浦沿临江花园蓝山咖啡馆(滨江店),30.18828187,120.1428717,杭州市;滨江区,生活服务;美容美发,18042010113
270973,创艺宝贝(滨盛路),滨盛路1891号(江汉路口),30.20899845,120.1976472,杭州市;滨江区,教育学校;培训,0571-88937857
270982,韵达快递,滨盛路3165,30.19604576,120.1727283,杭州市;滨江区,生活服务;邮局速递,0571-87178750
270991,天寓-西北门,东信大道1222,30.18920018,120.1478054,杭州市;滨江区,基础设施;门/出入口, 
271000,江南大道-出口,时代大道(江南大道出口),30.20089005,120.180601,杭州市;滨江区,基础设施;道路出入口, 
271009,狄安娜,江汉路1785号双城国际3幢1单元,30.20993708,120.196795,杭州市;滨江区,美食;面包甜点, 
271018,杭州市滨江区长河街道中兴社区居民委员会,江汉路1688号,30.20782095,120.1992514,杭州市;滨江区,机构团体;政府机关,0571-86870672
271027,浙能天然气运行有限公司,滨盛路1751浙能第二大厦,30.21146642,120.2031507,杭州市;滨江区,公司企业;公司企业, 
271036,横街埠头,长河街道横街埠头,30.19534448,120.1667004,杭州市;滨江区,地名地址;行政地名, 
271045,铜祖铜艺生活馆,泰安路239号盾安发展大厦,30.21267751,120.2039826,杭州市;滨江区,购物;家具家居建材,13157197777
271054,滨盛路1870号自行车租赁点,滨盛路北(新世界?铂悦轩东),30.21030081,120.1992512,杭州市;滨江区,生活服务;其它生活服务, 
271063,中共西兴街道星民社区委员会,丹枫路52号附近,30.22062527,120.2196252,杭州市;滨江区,机构团体;政府机关, 
271072,花花公子专卖店,彩虹城16号,30.19079643,120.1513955,杭州市;滨江区,购物;服饰鞋包,15355081188
271081,国信嘉园60幢,伟业路,30.19200483,120.1560691,杭州市;滨江区,建筑房产;住宅小区, 
271090,杭州八骏科技有限公司,江汉路1786号钱龙大厦1713室,30.21008877,120.1978978,杭州市;滨江区,公司企业;公司企业, 
271099,杭州想天科技有限公司,江汉路1786号钱龙大厦905室,30.20975842,120.1976572,杭州市;滨江区,公司企业;公司企业,0571-88324535
271108,杭州纽亚贸易有限公司,滨盛路1870号(新世界柏悦轩大厦915室),30.2104002,120.1988502,杭州市;滨江区,公司企业;公司企业, 
271117,达凡尼,彩虹城25幢71号,30.19284156,120.1486876,杭州市;滨江区,购物;服饰鞋包, 
271126,龙文教育(东信校区),东信大道1211,30.1883382,120.1466322,杭州市;滨江区,教育学校;培训,0571-86606826
271135,江南学校彩虹城分校点自行车租赁点,浦沿彩虹城小学(伟业路西),30.19045122,120.1540533,杭州市;滨江区,生活服务;其它生活服务, 
271369,泰围园[公交站],1504(M),30.20489875,120.1838921,杭州市;滨江区,基础设施;公交车站, 
271387,耶苏园[公交站],1504(M),30.20600976,120.1879375,杭州市;滨江区,基础设施;公交车站, 
271459,红门巷[公交站],"1504(M),340,13",30.20539768,120.1938657,杭州市;滨江区,基础设施;公交车站, 
271468,江虹路秋溢路口[公交站],"139,1501(M),175",30.1910003,120.1982833,杭州市;滨江区,基础设施;公交车站, 
271477,滨康小区[公交站],"1501(M),368,362,96",30.1839092,120.2041985,杭州市;滨江区,基础设施;公交车站, 
271576,长河公交站[公交站],"1503(M),822,354,114,高峰通勤线4,354区间",30.16292211,120.1961712,杭州市;滨江区,基础设施;公交车站, 
271657,法国贝伊丝概念店(宝龙城店),江南大道与火炬大道交叉口宝龙城M-F1-062,30.18831706,120.1625787,杭州市;滨江区,购物;化妆品, 
271756,华东武林大药房(同人路分店),同人春江时代小区(同人街北),30.20523148,120.1871694,杭州市;滨江区,医疗保健;药房药店, 
272143,MISS FRIEND法蓝轻食,中控软件园(中控信息大楼西北),30.18606644,120.1895476,杭州市;滨江区,休闲娱乐;咖啡厅,0571-87711288
272359,Dark Light Coffee暗光,江汉路1337号春江郦城16号商铺,30.20015531,120.2019588,杭州市;滨江区,休闲娱乐;咖啡厅,13566524668
273547,君景庭小区业主委员会,天鸿君邑小区元咖啡(天鸿君邑店),30.17789319,120.1371573,杭州市;滨江区,机构团体;政府机关, 
273565,十二篮(东信大道店),东信大道1016,30.1844166,120.1455996,杭州市;滨江区,休闲娱乐;咖啡厅, 
273619,景芝食品零食超市(垃圾街店),杨家墩商业街9号,30.17281494,120.1501535,杭州市;滨江区,购物;超市,13646816188; 15057183623
273727,一起趣吧创意美学艺术中心,新州花苑商铺3,30.20603776,120.2214998,杭州市;滨江区,教育学校;培训,18167108585
273853,星巴克咖啡,滨盛路南,30.19081534,120.1617159,杭州市;滨江区,休闲娱乐;咖啡厅, 
273862,星巴克咖啡,江南大道3588,30.1884144,120.1611544,杭州市;滨江区,休闲娱乐;咖啡厅,18767156425
275050,1%coffee自家烘焙,东信大道1089,30.18540639,120.1454992,杭州市;滨江区,休闲娱乐;咖啡厅,15088708358
275167,杭州Fairys house复式,中赢康康谷7号楼405室,30.19843591,120.2098372,杭州市;滨江区,酒店宾馆;经济型酒店, 
275302,阿姨奶茶(滨盛路店),滨盛路1845,30.20988114,120.1994517,杭州市;滨江区,美食;冷饮店,15384055989
275446,澳泽烘焙,江晖路1302,30.20368088,120.2061084,杭州市;滨江区,美食;面包甜点, 
275644,百渡纯K智能量贩KTV,长河街道春晓路61号康康谷商业中心1幢401-3室,30.19849531,120.2093562,杭州市;滨江区,休闲娱乐;KTV,0571-86506699
276031,BULL公牛,半岛国际(滨盛路南),30.20523647,120.1900975,杭州市;滨江区,购物;家具家居建材, 
276265,CoCo都可茶饮(滨江物美店),浦沿路773号物美大卖场浦沿店1层,30.17453025,120.1415493,杭州市;滨江区,美食;冷饮店,15068823605
276328,颂饮鲜奶茶饮?现磨咖啡,西兴街道明月江南79号,30.20986616,120.2199267,杭州市;滨江区,美食;冷饮店,15757180920
276373,黑泷太郎091,江陵路2028号颐高乐宜城2楼,30.21487614,120.2107379,杭州市;滨江区,美食;冷饮店, 
276382,爱茜茜冰淇淋屋,春晓路61号附近,30.19791651,120.2103083,杭州市;滨江区,美食;冷饮店,15869786945
276472,女王范美甲工作室,南环路龙禧BOSS港1609室(江滨国际),30.1816574,120.146001,杭州市;滨江区,生活服务;美容美发,15869005272; 18668488099
277552,都可茶饮,长河街道江汉路1515号龙湖天街商场6F-18号房屋,30.20344034,120.1987004,杭州市;滨江区,美食;冷饮店,17306411981
277867,本堂,滨盛路3867号宝龙城市广场(滨江店)F4,30.18899722,120.1626789,杭州市;滨江区,美食;冷饮店, 
278506,尚域专业烫染店,东冠路719,30.16199949,120.1468149,杭州市;滨江区,生活服务;美容美发, 
278524,贺田尚城42幢,浦沿贺田尚城42幢(六和路西),30.18518418,120.1311816,杭州市;滨江区,建筑房产;住宅小区, 
278686,格格货栈,六和路365号贺田尚城51幢2单元20158幢,30.18291297,120.1302295,杭州市;滨江区,购物;其它购物, 
279469,A K,江南大道228号星光国际广场二期F2,30.21382489,120.2021682,杭州市;滨江区,购物;服饰鞋包, 
281935,杭州彩虹大厦,园区中路16,30.16467389,120.1604042,杭州市;滨江区,建筑房产;商务楼宇, 
282160,兴耀大厦地下停车库,兴耀大厦(江南大道北50米),30.20562084,120.1991012,杭州市;滨江区,汽车;停车场, 
282232,广发银行(滨江支行),长河街道江南大道1088号中南国际大厦1～2层,30.19955176,120.1871699,杭州市;滨江区,银行金融;银行,0571-86695879
282304,彩宏大厦,滨文路358号,30.17640798,120.1734721,杭州市;滨江区,建筑房产;商务楼宇, 
282313,网易大厦,网商路599号,30.18986138,120.1866893,杭州市;滨江区,建筑房产;商务楼宇, 
282439,麦当劳停车场,第六空间?凡尔赛宫(中南购物中心西南),30.19911885,120.1854851,杭州市;滨江区,汽车;停车场, 
283105,喜士多(星光店),长河街道星光国际广场3幢116房(近节能大厦),30.21095676,120.2033713,杭州市;滨江区,购物;便利店,0571-85156480
283114,美人烤肉(星光滨江店),江南大道228号星光国际广场二期F2,30.21466379,120.2014363,杭州市;滨江区,美食;日韩菜,0571-82211131
283123,星光设计,滨文路661,30.17241532,120.138401,杭州市;滨江区,公司企业;公司企业, 
283132,布拉提手感烘焙(星光大道店),江南大道228号星光国际广场二期B1,30.21283501,120.2022083,杭州市;滨江区,美食;面包甜点, 
283141,金福瑞星光店,星光国际广场2-107,30.21006872,120.2047547,杭州市;滨江区,购物;珠宝饰品,0571-85239773
